"","ID","Choice_situation","alt1_x1","alt1_x2","alt1_x3","alt1_x4","alt2_x1","alt2_x2","alt2_x3","alt2_x4","alt3_sq","Block","group","V_1","V_2","V_3","e_1","e_2","e_3","U_1","U_2","U_3","CHOICE"
"6967",697,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-1.33605274005192,-0.104995303806342,0.709906724830712,-2.94605274005192,-1.52499530380634,-0.290093275169288,3
"6968",697,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-0.666699159773073,-0.418366752257721,0.470840008562205,-1.36669915977307,-0.948366752257721,-0.529159991437795,3
"6969",697,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,6.54150814994712,-0.372785374474848,2.27962666991225,4.81150814994712,-0.882785374474848,1.27962666991225,1
"6970",697,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.20825427144904,2.46742609354808,-0.236002491754121,-0.34174572855096,1.73742609354808,-1.23600249175412,2
"6971",698,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.490262922117001,0.390098734484948,-0.651993323750823,-1.100262922117,-0.039901265515052,-1.65199332375082,2
"6972",698,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,-0.941966159845794,3.19437936170719,1.0091054807768,-1.40196615984579,2.59437936170719,0.00910548077679918,2
"6973",698,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.262775560640079,-0.338847176812746,1.65782898790208,-2.82277556064008,-2.05884717681275,0.657828987902083,3
"6974",698,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,1.30619102904725,-0.350265669706935,0.474759856446092,-0.143808970952749,-2.03026566970693,-0.525240143553908,1
"6975",698,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,1.47220090128212,1.44373642372612,-1.16382642224464,0.712200901282118,-0.226263576273884,-2.16382642224464,1
"6976",698,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.69990629954202,0.0951402873315913,2.12653612095324,0.979906299542022,-3.36485971266841,1.12653612095324,3
"6977",698,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.644112224803061,0.417198539347482,0.715552831174475,-1.25411222480306,-0.0128014606525176,-0.284447168825525,2
"6978",698,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.398421857870926,-0.082269792858835,-0.410638837979634,-0.0715781421290744,-0.742269792858835,-1.41063883797963,1
"6979",698,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,1.28496637283889,0.348785406638134,0.343310972998885,-1.21503362716111,-0.0712145933618664,-0.656689027001115,2
"6980",698,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,-0.622983046951207,1.07021597259611,0.593618831656609,-1.17298304695121,0.340215972596114,-0.406381168343391,2
"6981",699,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.442300846962355,-0.188116640594405,0.603430391390315,-0.0576991530376448,-0.818116640594405,-0.396569608609685,1
"6982",699,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,3.21275927124053,1.1992166996615,1.52328857123203,0.592759271240534,-1.2107833003385,0.523288571232031,1
"6983",699,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.29104645802786,1.0055595608487,0.884963947738031,-0.75104645802786,0.335559560848704,-0.115036052261969,2
"6984",699,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,2.18980585422295,0.55552812693513,-0.271117397606181,0.639805854222948,-0.86447187306487,-1.27111739760618,1
"6985",699,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.375404903054007,1.37405454425577,-1.08305458777957,-1.23459509694599,-0.375945455744233,-2.08305458777957,2
"6986",699,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-0.32710594974655,0.329684032379067,1.41664924923254,-0.74710594974655,-1.35031596762093,0.416649249232535,3
"6987",699,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,0.156748766501114,-0.902836808270484,0.251394529527309,-1.45325123349889,-2.32283680827048,-0.748605470472691,3
"6988",699,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-0.582161437757425,0.122013780957192,-0.238910847620417,-1.28216143775743,-0.407986219042808,-1.23891084762042,2
"6989",699,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,1.60945707597668,0.399218726832063,0.863007562282743,-0.120542924023324,-0.110781273167937,-0.136992437717257,2
"6990",699,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,-0.678924192247743,2.46196864207562,1.27224003713406,-1.22892419224774,1.73196864207562,0.272240037134056,2
"6991",700,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.414804994030866,-0.436082310458426,0.835141501623027,-0.195195005969134,-0.866082310458426,-0.164858498376973,3
"6992",700,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,1.47777374820294,-0.507308659101211,0.898076942842712,1.01777374820294,-1.10730865910121,-0.101923057157288,1
"6993",700,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,0.944358461404551,-0.450736365970139,-0.483298085405401,-1.61564153859545,-2.17073636597014,-1.4832980854054,3
"6994",700,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-0.633981902098371,-1.24171848590199,-1.29970038566064,-2.08398190209837,-2.92171848590199,-2.29970038566064,1
"6995",700,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,0.990385062150003,0.109331439146197,2.11940011419791,0.230385062150003,-1.5606685608538,1.11940011419791,3
"6996",700,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,3.01651948769806,-0.59477663512905,1.50353928603014,2.29651948769806,-4.05477663512905,0.503539286030142,1
"6997",700,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.516334668165564,2.63541488803717,2.10315432498256,-1.12633466816556,2.20541488803717,1.10315432498256,2
"6998",700,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,3.90603635115782,-1.17881761434019,0.426663744184649,3.43603635115782,-1.83881761434019,-0.573336255815351,1
"6999",700,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.199294605654063,0.448659053843997,1.65204978182024,-2.30070539434594,0.0286590538439966,0.652049781820238,3
"7000",700,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.11485938154999,-0.706566541168422,3.76743877844342,0.564859381549985,-1.43656654116842,2.76743877844342,3
"7001",701,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.724033076918238,2.23845849081113,1.51517211972657,0.224033076918238,1.60845849081113,0.515172119726567,2
"7002",701,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.38585066307421,0.607020448750858,0.0715852727974435,-3.00585066307421,-1.80297955124914,-0.928414727202556,3
"7003",701,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.5730950954138,0.109414407176602,3.27926851588712,0.1130950954138,-0.560585592823398,2.27926851588712,3
"7004",701,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,0.566096887282384,0.946023040418237,-0.534925990946112,-0.983903112717616,-0.473976959581763,-1.53492599094611,2
"7005",701,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,1.11762003358409,1.08316834681979,0.914791334569572,-0.492379966415907,-0.666831653180209,-0.0852086654304279,3
"7006",701,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.960734691230494,0.397545404756638,-0.0265988848771809,0.540734691230494,-1.28245459524336,-1.02659888487718,1
"7007",701,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.648627608462493,0.411116559580381,1.1888199082883,-2.25862760846249,-1.00888344041962,0.188819908288304,3
"7008",701,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-0.3786799398241,-0.721142830892213,0.240492409945767,-1.0786799398241,-1.25114283089221,-0.759507590054233,3
"7009",701,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.897795861252453,4.68077207128085,-0.86829677912462,-2.62779586125245,4.17077207128085,-1.86829677912462,2
"7010",701,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,-0.243451919817788,4.49229104208519,-0.527298188290126,-0.793451919817788,3.76229104208519,-1.52729818829013,2
"7011",702,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.284742554648891,0.181946632658883,0.487844191485907,-0.325257445351109,-0.248053367341117,-0.512155808514093,2
"7012",702,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.694769479480443,-1.66313768825436,2.25531206398239,0.234769479480443,-2.26313768825436,1.25531206398239,3
"7013",702,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,1.00802505884827,-0.806155259944005,-0.0895297401822328,-1.55197494115173,-2.52615525994401,-1.08952974018223,3
"7014",702,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,0.796375546678284,0.772114127811356,-0.387739164318922,-0.653624453321716,-0.907885872188644,-1.38773916431892,1
"7015",702,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,2.0174915414913,0.947925484594289,-1.42714406343442,1.2574915414913,-0.722074515405711,-2.42714406343442,1
"7016",702,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.02597710680468,-1.06870402527095,1.59125802691208,0.305977106804676,-4.52870402527095,0.591258026912075,3
"7017",702,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.400145339172199,3.6981395686701,0.582498400461541,-1.0101453391722,3.2681395686701,-0.417501599538459,2
"7018",702,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,3.14164335382378,1.23103368315809,0.677183265469813,2.67164335382378,0.571033683158094,-0.322816734530187,1
"7019",702,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,1.28900455889175,0.677498262412721,-0.0337212374302076,-1.21099544110825,0.257498262412721,-1.03372123743021,2
"7020",702,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,-0.324128767578681,0.0208797785476494,-0.738145660459257,-0.874128767578681,-0.709120221452351,-1.73814566045926,2
"7021",703,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,-0.306684195506998,-0.384664182688099,1.40980743439044,-0.806684195506999,-1.0146641826881,0.409807434390443,3
"7022",703,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.366002805108967,0.78236108936445,1.4516341933193,-2.98600280510897,-1.62763891063555,0.451634193319304,3
"7023",703,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.347947783794653,1.95145090655023,-0.482187641878194,-0.112052216205347,1.28145090655023,-1.48218764187819,2
"7024",703,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-1.28489921721386,1.10566253146595,0.143077311737049,-2.83489921721385,-0.314337468534051,-0.856922688262951,2
"7025",703,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.420031858376844,3.33226541757252,0.23773913965862,-1.18996814162316,1.58226541757252,-0.76226086034138,2
"7026",703,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-0.210987018055352,-1.73737528637996,-0.414350874616373,-0.630987018055352,-3.41737528637996,-1.41435087461637,1
"7027",703,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-1.0869978061224,0.131278064025488,0.932543047382864,-2.6969978061224,-1.28872193597451,-0.0674569526171364,3
"7028",703,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,1.70623290764241,-0.403484216052664,0.189286714494724,1.00623290764241,-0.933484216052664,-0.810713285505276,1
"7029",703,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.844906818114033,-0.756124907806012,1.25055239137126,-2.57490681811403,-1.26612490780601,0.250552391371264,3
"7030",703,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,1.50428638224609,-0.240745700261018,1.8879698909194,0.954286382246093,-0.970745700261018,0.887969890919397,1
"7031",704,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.510486864227732,-0.59321492618494,0.500929220786096,-1.12048686422773,-1.02321492618494,-0.499070779213904,3
"7032",704,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,-1.12950586788984,1.71749978983309,-0.049765033474752,-1.58950586788984,1.11749978983309,-1.04976503347475,2
"7033",704,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,3.43078045381258,0.518686987223185,-1.02295504448521,0.870780453812581,-1.20131301277681,-2.02295504448521,1
"7034",704,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,0.209759988348685,1.50752763879531,-0.408996632749037,-1.24024001165132,-0.172472361204685,-1.40899663274904,2
"7035",704,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,0.349575746065429,-0.0266938458056567,-0.434891902081487,-0.410424253934571,-1.69669384580566,-1.43489190208149,1
"7036",704,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,-0.284975516516737,1.23933416909362,2.74797840932747,-1.00497551651674,-2.22066583090638,1.74797840932747,3
"7037",704,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.85434042687517,-1.01258440247617,1.19450888559033,0.24434042687517,-1.44258440247617,0.194508885590326,1
"7038",704,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.841984473419768,-0.492810524500179,0.186204420719137,0.371984473419768,-1.15281052450018,-0.813795579280863,1
"7039",704,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.711123522762569,-0.409662314340318,1.0367609097382,-3.21112352276257,-0.829662314340318,0.0367609097381953,3
"7040",704,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,0.34112940369711,-0.865608856091939,0.483306639202547,-0.20887059630289,-1.59560885609194,-0.516693360797453,1
"7041",705,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,-0.545698475528444,-0.549081011450249,1.36675604749235,-1.04569847552844,-1.17908101145025,0.366756047492351,3
"7042",705,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.375429717194686,1.78381456165331,-0.607828026640221,-2.99542971719469,-0.626185438346689,-1.60782802664022,2
"7043",705,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.765413946529139,0.166724535211419,4.00466462750832,0.305413946529139,-0.503275464788581,3.00466462750832,3
"7044",705,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-0.196144822990261,-0.189470058220241,-0.592353468378411,-1.74614482299026,-1.60947005822024,-1.59235346837841,3
"7045",705,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-1.05285206026829,-0.335412580880395,0.887873910451153,-2.66285206026829,-2.08541258088039,-0.112126089548847,3
"7046",705,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,1.87455977641311,-0.0757162413849757,2.348112117177,1.45455977641311,-1.75571624138498,1.348112117177,1
"7047",705,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.00686851205070092,-0.0194519599909541,-0.832563496645974,-1.6168685120507,-1.43945195999095,-1.83256349664597,2
"7048",705,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,1.56847016032108,1.61599566594336,2.24363622929243,0.868470160321083,1.08599566594336,1.24363622929243,3
"7049",705,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,2.2394857783332,0.167672273443711,0.117048219892878,0.5094857783332,-0.342327726556289,-0.882951780107122,1
"7050",705,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.539709131479852,-0.0681633408192636,-0.149108599140205,-0.0102908685201483,-0.798163340819264,-1.14910859914021,1
"7051",706,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.7200820361933,-0.889880783989851,3.01610168014252,0.1100820361933,-1.31988078398985,2.01610168014252,3
"7052",706,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,-0.298715386485861,0.762733613762439,1.4173422377251,-0.758715386485861,0.162733613762439,0.417342237725099,3
"7053",706,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,0.97687666527653,1.11810183351507,-0.235173610277522,-1.58312333472347,-0.601898166484931,-1.23517361027752,2
"7054",706,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,1.10083542671465,-0.11378880664885,-0.848278322698193,-0.349164573285351,-1.79378880664885,-1.84827832269819,1
"7055",706,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,-0.735171551806587,1.19461780318425,0.403970797461791,-1.49517155180659,-0.475382196815747,-0.596029202538209,2
"7056",706,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.91558572410799,-1.41086872041081,2.52873405104919,1.19558572410799,-4.87086872041081,1.52873405104919,3
"7057",706,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.345789326762315,-0.407577611929381,-0.308927384092339,-0.955789326762315,-0.837577611929381,-1.30892738409234,2
"7058",706,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.0217236575231949,0.522080529694618,-0.0178962625840012,-0.491723657523195,-0.137919470305382,-1.017896262584,2
"7059",706,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.0706319938677934,0.0435997661656518,2.07995832825193,-2.42936800613221,-0.376400233834348,1.07995832825193,3
"7060",706,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,0.275113553836355,-0.733859994510146,-0.254280142689963,-0.274886446163645,-1.46385999451015,-1.25428014268996,1
"7061",707,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,2.32807679965821,0.961426774948849,1.87915056839461,1.82807679965821,0.331426774948849,0.879150568394609,1
"7062",707,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,1.19060571830596,0.356318179119092,-1.4501776434385,-1.42939428169404,-2.05368182088091,-2.4501776434385,1
"7063",707,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,3.14693767525987,0.00686045891680995,-0.96481424390392,2.68693767525987,-0.66313954108319,-1.96481424390392,1
"7064",707,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,2.04900692640537,0.863453539777582,-0.822261518755711,0.499006926405372,-0.556546460222418,-1.82226151875571,1
"7065",707,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,1.34409924865009,0.338903971448127,3.6976031929662,-0.265900751349909,-1.41109602855187,2.6976031929662,3
"7066",707,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.726689675379568,1.29883697311497,-0.879737859328891,0.306689675379568,-0.381163026885032,-1.87973785932889,1
"7067",707,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,1.06136666902665,-0.574409582723842,0.0525905968680445,-0.548633330973353,-1.99440958272384,-0.947409403131956,1
"7068",707,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.122032724744665,1.96875197234684,0.529944657858647,-0.577967275255336,1.43875197234684,-0.470055342141353,2
"7069",707,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,2.8135253138765,1.18642643016235,0.691728783370746,1.0835253138765,0.676426430162349,-0.308271216629254,1
"7070",707,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.905087664786926,0.909111298126296,0.586263382227732,0.355087664786926,0.179111298126296,-0.413736617772268,1
"7071",708,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.743125773668238,-0.0184061794917995,2.24123362542578,0.133125773668238,-0.4484061794918,1.24123362542578,3
"7072",708,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,1.06016523137958,-0.335895327655608,0.842327257772522,0.600165231379576,-0.935895327655608,-0.157672742227478,1
"7073",708,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.798765729838376,5.52112142257592,-0.220774193320537,-3.35876572983838,3.80112142257592,-1.22077419332054,2
"7074",708,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-0.774081045646158,-0.255978300336821,1.00927347242142,-2.22408104564616,-1.93597830033682,0.00927347242141807,3
"7075",708,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,3.00540507329167,0.618167973206895,-0.199636076448556,2.24540507329167,-1.0518320267931,-1.19963607644856,1
"7076",708,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.406369397077849,-1.42309473912391,2.42814699716392,-0.313630602922151,-4.88309473912391,1.42814699716392,3
"7077",708,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.436412301277154,-0.0174245151662177,0.858875579125952,-0.173587698722846,-0.447424515166218,-0.141124420874048,3
"7078",708,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.373020957373257,0.913458488244766,-0.748259778559786,-0.0969790426267431,0.253458488244766,-1.74825977855979,2
"7079",708,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.39905865465432,1.27537248378352,0.835095414557681,-2.89905865465432,0.855372483783517,-0.164904585442319,2
"7080",708,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.02500102843617,2.12642396208969,1.96795876025315,0.475001028436175,1.39642396208969,0.967958760253155,2
"7081",709,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,-1.32706750769283,0.146644976726643,0.146406189750858,-1.82706750769283,-0.483355023273357,-0.853593810249142,2
"7082",709,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,0.47019532870592,-0.484632602862838,1.1756081824581,-2.14980467129408,-2.89463260286284,0.175608182458104,3
"7083",709,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.145775111136993,0.257336371906671,3.39437394138603,-0.605775111136993,-0.412663628093329,2.39437394138603,3
"7084",709,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-0.0142396661529674,-0.1501732990075,0.0346096265911866,-1.56423966615297,-1.5701732990075,-0.965390373408813,3
"7085",709,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-0.383595083799264,-0.486295395236042,-0.620591578677012,-1.99359508379926,-2.23629539523604,-1.62059157867701,3
"7086",709,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-1.55097483032403,0.736908290697638,0.0582923386004498,-1.97097483032403,-0.943091709302362,-0.94170766139955,3
"7087",709,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.0103418870520819,0.0374449302676302,3.62546654198,-1.62034188705208,-1.38255506973237,2.62546654198,3
"7088",709,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,1.56472898039813,1.4072952333739,1.65938120841998,0.864728980398133,0.877295233373903,0.659381208419977,2
"7089",709,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,1.82650255559234,-0.656978518381624,-0.0853034181384712,0.0965025555923442,-1.16697851838162,-1.08530341813847,1
"7090",709,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,-0.264424317636963,0.999584498509819,-0.608702690704742,-0.814424317636963,0.269584498509818,-1.60870269070474,2
"7091",710,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.648654574340588,-0.0283135988066067,1.24478711028944,-1.25865457434059,-0.458313598806607,0.244787110289444,3
"7092",710,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.834040638476559,1.46077722419293,-2.13637458213317,0.374040638476559,0.860777224192934,-3.13637458213317,2
"7093",710,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.438442891840334,5.42647126083232,-1.53848715836087,-2.99844289184033,3.70647126083232,-2.53848715836087,2
"7094",710,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,1.37902075110419,1.41862375215679,-0.225611084902475,-0.070979248895811,-0.261376247843215,-1.22561108490247,1
"7095",710,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,0.70159061011986,-1.24739991510216,0.471377364214418,-0.0584093898801397,-2.91739991510216,-0.528622635785583,1
"7096",710,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.5644236045202,-0.291058765811339,-1.36082679962281,0.844423604520204,-3.75105876581134,-2.36082679962281,1
"7097",710,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.23961870847745,2.1393688014881,0.831939405925521,0.629618708477451,1.7093688014881,-0.168060594074479,2
"7098",710,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.165393086598404,0.809216467937069,0.717096978325121,-0.635393086598404,0.149216467937069,-0.282903021674879,2
"7099",710,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.0812940605865429,-1.15595496289565,-1.59668275345112,-2.41870593941346,-1.57595496289565,-2.59668275345112,2
"7100",710,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.8387409526548,0.613386612584408,-0.475049164129104,1.2887409526548,-0.116613387415592,-1.4750491641291,1
"7101",711,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,-0.787469064476018,0.648975986524433,2.1858783804424,-1.28746906447602,0.018975986524433,1.1858783804424,3
"7102",711,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,3.05510069459106,0.153041207023069,2.50516875778722,0.435100694591058,-2.25695879297693,1.50516875778722,3
"7103",711,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.654353074978111,1.18726712488488,0.0456656833800941,-1.11435307497811,0.517267124884884,-0.954334316619906,2
"7104",711,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-0.61877958540126,0.788105961275335,-0.427919725159344,-2.16877958540126,-0.631894038724665,-1.42791972515934,2
"7105",711,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,1.36246033279408,-0.897870992626777,1.80213954256323,-0.247539667205917,-2.64787099262678,0.802139542563235,3
"7106",711,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.0055865528046126,-0.0388507448843094,2.51903623436776,-0.414413447195387,-1.71885074488431,1.51903623436776,3
"7107",711,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,0.325954720718517,0.912599916877237,-0.228005971998006,-1.28404527928148,-0.507400083122763,-1.22800597199801,2
"7108",711,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.0797867006685413,1.75203321598548,4.00058793090209,-0.620213299331459,1.22203321598548,3.00058793090209,3
"7109",711,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.0176520844918167,0.901960856545552,1.72415395775712,-1.74765208449182,0.391960856545552,0.724153957757118,3
